,url,pub_date,title,authors,image,keywords,text
0,https://uk.reuters.com/article/reuters-schedule-idUKL3N1ZX09O,2019-02-02 22:00:24+00:00,REUTERS NEWS SCHEDULE AT 6 a.m SGT/10 p.m. GMT,"['Reuters Editorial', 'Min Read']",,"['south', 'president', 'comes', 'special', 'party', 'sgt10', 'used', 'schedule', 'stephen', 'north', 'korea', 'gmt', 'representative']","Here are the top stories and upcoming coverage plans for Reuters text service as of 6 a.m. SGT/10 p.m. GMT. For a full schedule of news and events, go to our editorial calendar on Reuters Connect here or on Media Express here

GLOBAL

US-VENEZUELA-POLITICS/

Maduro proposes new parliament vote as Venezuelans protest

(Reuters) - Venezuelan President Nicolas Maduro proposed early parliamentary elections on Saturday, seeking to shore up his crumbling rule after a senior general defected to the opposition and tens of thousands thronged the streets in protest at his government.

US-RUSSIA-USA-NUCLEAR/

Russia suspends nuclear arms treaty after U.S. says to pull out

MOSCOW (Reuters) - Russia has suspended the Cold War-era Intermediate-range Nuclear Forces Treaty, President Vladimir Putin said on Saturday, after the United States announced it would withdraw from the arms control pact, accusing Moscow of violations.

U.S.

US-VIRGINIA-POLITICS/

Virginia governor denies being in racist yearbook photo

(Reuters) - Virginia Governor Ralph Northam on Saturday resisted mounting pressure from his Democratic party that he resign, denying that he appeared in a racist yearbook photo while admitting he once wore blackface in a dance contest.

US-USA-ELECTION-GABBARD/

Congresswoman Gabbard to officially declare 2020 candidacy

WASHINGTON (Reuters) - U.S. Representative Tulsi Gabbard, an Iraq War veteran who at times has had a spiky relationship with the Democratic Party, on Saturday will add another liberal voice to a burgeoning field of candidates seeking the party’s 2020 presidential nomination.

BUSINESS

US-USA-CHINA-HUAWEI-TECH-EUROPE-EXCLUSIVE/

Exclusive: Mobile network operator’s body GSMA considers crisis meeting over Huawei

PARIS/FRANKFURT (Reuters) - Mobile communications industry body GSMA has proposed its members discuss the possibility that Chinese network vendor Huawei is excluded from key markets, amid concerns such a development could set operators back by years.

US-SOFTBANK-INVESTMENT-GUAZI/

SoftBank’s Vision Fund in talks to invest $1.5 billion in Chinese used car platform: sources

HONG KONG/BEIJING (Reuters) - The SoftBank-led Vision Fund is in talks to invest up to $1.5 billion in Chinese used car trading platform Guazi.com, two people with knowledge of the matter said.

ENTERTAINMENT

US-PEOPLE-JUSSIE-SMOLLETT/

Assault report ‘100 percent factual’, ‘Empire’ actor Smollett says

(Reuters) - Actor Jussie Smollett defended as completely truthful the account he gave of being accosted on a Chicago street by men who used racist and homophobic slurs and said on Friday he was cooperating with police.

US-FILM-LEGOMOVIE2-COFFEE/

Everything is awesome as ‘Lego Movie 2’ star Pratt turns barista

LONDON (Reuters) - Film star Chris Pratt turned barista on Friday during a stopover in London to help launch “Lego Movie 2”, and everything was just awesome - or so reckoned one young fan he served a hot drink to.

SPORTS

US-FOOTBALL-NFL-SUPERBOWL-PATRIOTS-FATIG/

When it comes to the Patriots not everyone loves a winner

ATLANTA (Reuters) - There is a saying that “everyone loves a winner” but not when it comes to the New England Patriots.

US-FOOTBALL-NFL-LAR-NEP-GOFF-CALIFORNIA/

Goff will continue Cal’s Super run of quarterbacks

Cal football isn’t Alabama or Clemson or Ohio State when it comes to fighting for the national championship every year, but it is No. 1 when it comes to starting quarterbacks in the Super Bowl.

POLITICS/INTERNATIONAL AFFAIRS

VENEZUELA-POLITICS/POLICE(PIX)(GRAPHIC)

Inside a raid in Maduro’s crackdown on critics in Venezuela’s slums

On Jan. 24, the day after mass protests against President Nicolas Maduro, a team of elite police officers stormed into a Caracas slum and killed as many as 10 people. Reuters takes a close look at the raid and how the government has used the feared FAES police unit to punish poor areas that have turned against Maduro.

3 Feb 06:00 ET / 11:00 GMT

GERMANY-EGYPT/(PIX)

German Economy Minister Peter Altmaier visits Egypt

German Economy Minister Peter Altmaier visits Egypt and meets Egyptian President Abdel Fattah el-Sisi. Altmaier will sign economic and energy policy agreements there.

3 Feb

TURKEY-ELECTION/KURDS(PIX)

Turkey’s pro-Kurdish party to hold rally in Istanbul Turkey’s pro-Kurdish Peoples’ Democratic Party (HDP) to hold a rally in Istanbul ahead of local elections at the end of March

3 Feb

NORTHKOREA-USA/BIEGUN-ARRIVAL(TV)

U.S. Special Representative for North Korea Stephen Biegun arrives

U.S. Special Representative for North Korea Stephen Biegun arrives in South Korea for meetings with his counterparts from the two Koreas to discuss the next steps in the denuclearisation of the Korean peninsula.

3 Feb

NORTHKOREA-USA/(PIX)(TV)

U.S. Special Representative for North Korea Stephen Biegun arrives in South Korea

U.S. Special Representative for North Korea Stephen Biegun arrives in South Korea for meetings with his counterparts from the two Koreas to discuss the next steps in the denuclearisation of the Korean peninsula.

3 Feb

SOUTHKOREA-EDUCATION/DRAMA

FEATURE-Box set: TV drama stirs debate over S.Korea’s cutthroat education culture

It’s meant to be a biting satire of South Korea’s notoriously competitive education system, but in some cases the hottest TV drama of the year seems to have had unintended consequences. As the show comes to an end, there are signs that “Sky Castle” has led some South Koreans adopt some of the more intense studying measures the creators intended to criticize.

3 Feb 22:00 ET / 03:00 GMT

ELSALVADOR-ELECTION/(PIX)(TV)

Salvadorans vote in presidential elections

El Salvador holds general elections with presidential candidate Nayib Bukele, former mayor of capital San Salvador, leading the run-up followed by Carlos Calleja of Nacionalist Republican Alliance

3 Feb

BUSINESS / ECONOMICS

USA-FED/KASHKARI

Fed’s Kashkari speaks on the economy

Federal Reserve Bank of Minneapolis provides live stream of President Neel Kashkari’s participation in a closed Town Hall Q&A in Long Lake, Minn.

3 Feb 10:40 ET / 15:40 GMT

ARTS / CULTURE / ENTERTAINMENT

AWARDS-DGA/(PIX)(TV)

The Director’s Guild Awards take place in LA

The Director’s Guild Awards take place in LA

2 Feb 20:30 ET / 01:30 GMT"
1,https://torontosun.com/opinion/columnists/malkin-the-manure-spreaders-of-media-sensationalism,2019-02-02 23:00:00+00:00,MALKIN: The manure-spreaders of media sensationalism,[],https://postmediatorontosun.files.wordpress.com/2019/01/nyet207-evan-agostini-invision-ap.jpg,"['smollett', 'hate', 'reported', 'alleged', 'empire', 'chicago', 'malkin', 'sensationalism', 'manurespreaders', 'media', 'incident', 'white', 'attackers', 'maga']","Here we go again. If you think the manure-spreaders of sensationalism who masquerade as ethical practitioners of journalism learned anything from last week’s MAGA-bashing Covington Catholic High School hoax, I have three words for you: Ha, ha, ha.

On Tuesday morning, uncorroborated claims by actor Jussie Smollett that he was the victim of a “brutal” hate crime by Trump supporters in Chicago went viral across social media. Entertainment rag TMZ.com first splashed “exclusive” headlines that the “Empire” cast member was “beaten by MAGA backers” in a “homophobic attack” at around 2 a.m. in Chicago. If you have no idea what “Empire” is or who Smollett is, join the club. The TV star is apparently a vocal critic of Trump and attacked “45 and all his white hooded cohorts” on Instagram last week.

But I digress.

Within minutes, the gossip site’s squib on the TV star’s alleged victimization trended on Twitter and rocketed up to USA Today, Variety, CBS, CNN and The New York Times. The Fishwrap of Record breathlessly reported lurid details of two people who “wrapped rope around his neck,” which multiple outlets characterized as a “noose.” A police statement providing incident background stated that “the offenders began to batter the victim with their hands about the face and poured an unknown chemical substance on the victim,” according to Smollett. Multiple websites reported that the substance was bleach.

This is truly horrible, if true. But colour me cautious and skeptical. TMZ initially reported that Smollett had exited a Subway chain restaurant near his luxury apartment when accosted by the racist, homophobic assailants, who allegedly recognized him from his work on “Empire.” Allegedly, Smollett received a hate mail with the word “MAGA” on it addressed to him and sent to his studio in Chicago last week. If this was a premeditated attack, the FBI should get to the bottom of it.

But oddities and discrepancies abound: TMZ quoted one of the “MAGA country” attackers who allegedly hurled epithets at Smollett: “Aren’t you that f—-t ‘Empire’ n—–?” Question: How many racist homophobic menaces wander around the upscale Streeterville neighbourhood of liberal Chicago at 2 a.m. carrying rope and bleach, yelling about “MAGA country”? Question: How many racist homophobic menaces have ever heard of “Empire,” could recognize Jussie Smollett, or know or care anything about his sexuality?

Despite TMZ’s claim that Smollett had the “hell beat outta him” and attackers “broke his ribs” plus subjected him to a chemical attack, an ambulance was not called and he instead “self-transported” to the hospital. CWB Chicago, a local public safety watchdog site, reported on police dispatch records documenting that Smollett’s friend “Frank” refused EMS services for Smollett; no mention of bleach was made; “no or minor injury” was observed; and “officers never sent a ‘flash’ message with offender descriptions to field units.” Weird.

Another assertion not included in the CPD’s initial press release on the incident: Any mention of “MAGA supporters” or any mention of the race of the alleged assailants. Police clarified that they had not received any official information backing TMZ reporter Charles Latibeaudiere’s claim, which he attributed to sources close to Smollett, that the alleged attackers shouted, “This is MAGA country.”

Nor had the police corroborated that the attackers were white, since Smollett had told them their faces and hands were both covered. After launching a search for surveillance video and potential witnesses, the police department reported late Tuesday that “thus far we have not found anything to be able to put out a description.”

I was told that public records requests for the incident report may take “weeks” to be approved. I was also told the Chicago police remain in charge of investigating the alleged incident, while the FBI probe of the alleged hate mail remains separate.

CPD’s public information office also told me late Tuesday that when police responded to the 911 call regarding the incident, Smollett gave them no details about where it occurred or what the attackers looked like. None. They were reportedly on scene for an hour with Smollett. When I asked again how the claims about white “MAGA attackers” were disseminated in the press, the PIO replied: “We have no idea where that came from.”

Minutes after I hung up the phone with her, a local Chicago reporter tweeted that Smollett did mention the “MAGA” angle in a “follow-up, supplemental interview.” Which is it?

Despite all the holes, contradictions and unanswered questions, the MAGA hate crime narrative has already calcified. (Sound familiar?) By 5 p.m. Eastern on Tuesday, a search for “MAGA” and “Smollett” on Google yielded 3,520,000 results. And TMZ ended its day of social justice pot-stirring with the Rev. Al Sharpton calling for President Donald Trump to “denounce Jussie Smollett’s MAGA attackers” who have yet to be identified.

Classic manufactured “news:” Report on an uncorroborated hate crime. Plant unverified details. Repeatedly blame white male Trump supporters. Stoke Hollywood outrage. Enlist the godfather of hate crime hoaxes to call on the president to denounce phantom attackers. Reap clicks and publicity. Indict all skeptics as racists and haters. Repeat.

Smears first. Facts later. How much deader can American journalism get?"
2,http://www.philasun.com/go-with-the-flo/taraji-p-henson-receives-her-star-on-the-hollywood-walk-of-fame/,2019-02-02 22:10:27+00:00,Taraji P. Henson receives her star on the Hollywood Walk of Fame,['Philadelphia Sun Staff'],http://www.philasun.com//home4/philasun/public_html/wordpress//2019/02/go-flo_02-03-19a.jpg,"['book', 'diverse', 'fame', 'receives', 'jussie', 'star', 'p', 'walk', 'word', 'hollywood', 'henson', 'voices', 'blige', 'taraji', 'michael', 'jackson']","ABOVE PHOTO: Taraji P. Henson (Photo: Phil Stafford / Shutterstock)

By Florence Anthony

In terrible news, “Empire” star Jussie Smollett was attacked early in the morning of January 29 in what Chicago police are calling a possible hate crime, authorities confirmed to The Hollywood Reporter. The actor, who portrays Jamal Lyon, on the hit Fox show, was exiting a restaurant in the 300 block of East Lower Water Street when two suspects allegedly began yelling racial and homophobic slurs towards him. From there, Jussie was punched before an unknown chemical substance was poured over him, police said. One of the suspects wrapped a rope around Smollett’s neck. He was hospitalized for his injuries. Smollett’s character Jamal is gay and in real life, he self-identifies as gay. This is so horrific and tragic. This element of hate that we are now living in is beyond reprehensible. Our prayers go out to the wonderful Jussie Smollett!

In other “Empire” news, Mary J. Blige praised her dear friend Taraji P. Henson as the actress received her very own star on the Hollywood Walk of Fame on January 28. Both Blige and John Singleton gave speeches in honor of Henson. Said Blige: “You have been a total inspiration to me….I never had a friend that I could call while I’m on set and say, ‘How do I do this as an actress?’ and you helped me where I needed help. In my mind, that’s rare because people don’t share and you’re a sharer.”

The Jackson family issued a statement regarding the controversial HBO documentary “Leaving Neverland,” in which former friends of the late Michael Jackson, Wade Robson and James Safechuck, claim the King of Pop molested them for many years. Both Robson and Safechuck testified under oath that Jackson never touched them. The following is an excerpt from the Jacksons’ statement: “Michael Jackson is our brother and son. We are furious that the media, who without a shred of proof or single piece of physical evidence, chose to believe the word of two admitted liars over the word of hundreds of families and friends around the world who spent time with Michael, many at Neverland, and experienced his legendary kindness and global generosity. We are proud of what Michael stands for. Michael is not here to defend himself, otherwise these allegations would not have been made.” The Jackson Family.

PR dynamo Helen Shelton is featured in the new book, “Diverse Voices: Profiles in Leadership.” Shelton, a senior partner at global marketing communications firm Finn Partners, helped launch the book project at the Museum of PR’s Annual Black History Month event. The Diverse Voices book initiative is sponsored by the PRSA Foundation and was written by Shelley and Barry Spector. Diverse Voices – it’s a must-read!"
3,http://www.philasun.com/entertainment/empire-cast-member-alleges-he-was-attacked-in-chicago/,2019-02-02 22:15:35+00:00,‘Empire’ cast member alleges he was attacked in Chicago,['Philadelphia Sun Staff'],http://www.philasun.com//home4/philasun/public_html/wordpress//2019/02/enter_02-03-19c.jpg,"['walking', 'member', 'attacked', 'empire', 'cast', 'alleges', 'man', 'jussie', 'chicago', 'wrapped', 'identified', 'men', 'wouldnt', 'statement']","ABOVE PHOTO: Jussie Smollett (Photo: Jaguar PS / shutterstock)

associated press

CHICAGO — Chicago police have opened a hate crime investigation after a man the department identified as a 36-year-old cast member of the television show “Empire” alleged he was physically attacked by men who shouted racial and homophobic slurs.

Police wouldn’t release the actor’s name, but a statement from the Fox studio and network on which “Empire” airs identified him Tuesday as Jussie Smollett.

A statement from Chicago police says the man said he was walking downtown about 2 a.m.

Tuesday when two men approached him shouting, then struck him in the face and poured an “unknown chemical substance” on him before one wrapped a rope around his neck.

Police say he was hospitalized in good condition."
4,https://www.foxnews.com/entertainment/actress-anna-paquin-talks-alleged-attack-on-empires-jussie-smollett-im-f-ing-horrified,,Actress Anna Paquin talks alleged attack on ‘Empire's’ Jussie Smollett: ‘I’m f---ing horrified’,"['Julius Young', 'Julius Is An La Entertainment Reporter For Fox News.']",https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2019/02/0/0/Paquin-Smollett-Split.jpg?ve=1&tl=1,"['smollett', 'anna', 'jussie', 'talks', 'fox', 'empire', 'support', 'los', 'empires', 'im', 'paquin', 'attack', 'horrified', 'told', 'fing', 'statement', 'love']","Anna Paquin made it clear that she stands with “Empire” star Jussie Smollett and has zero tolerance for what's being investigated as a possible hate crime against the openly gay actor and musician.

“It’s absolutely horrific,” the “Flack” leading lady told Fox News on Thursday during a network party at the Television Critics Association winter press tour in Los Angeles. “I have no more information than anyone else does, but I think as anyone with a conscience and a pulse – I’m just f—king horrified.”

The “True Blood” alum's comments came after Smollett was hospitalized, claiming he'd been attacked by two assailants in Chicago who yelled out “racial and homophobic slurs” and poured an unknown chemical substance on him before wrapping a rope around his neck.

CHICAGO POLICE RELEASE 'PEOPLE OF INTEREST' PHOTOS IN 'EMPIRE' ACTOR'S ALLEGED ATTACK CASE

Paquin, 36, is a longtime and very vocal supporter of the LGBTQIA community and identifies as bisexual.

Smollett also alleges the perpetrators shouted, “this is MAGA country” during the attack -- a pointed reference to the slogan popularized by President Trump and his supporters: Make America Great Again.

The 36-year-old Smollett broke his silence Friday in a statement to Essence, thanking his fans for the support he has received.

“Let me start by saying that I’m OK,” Smollett began in the statement. “My body is strong but my soul is stronger. More importantly, I want to say thank you. The outpouring of love and support from my village has meant more than I will ever be able to truly put into words.”

FOOTAGE OF 'EMPIRE' ACTOR JUSSIE SMOLLETT'S ALLEGED ATTACK SOUGHT BY POLICE

“I am working with authorities and have been 100 percent factual and consistent on every level. Despite my frustrations and deep concern with certain inaccuracies and misrepresentations that have been spread, I still believe that justice will be served.”

The “Sum of My Music” singer concluded: “As my family stated, these types of cowardly attacks are happening to my sisters, brothers and non-gender conforming siblings daily. I am not and should not be looked upon as an isolated incident. We will talk soon and I will address all details of this horrific incident, but I need a moment to process,” he concluded. “Most importantly, during times of trauma, grief and pain, there is still a responsibility to lead with love. It’s all I know. And that can’t be kicked out of me. “With Love, respect & honor…Jussie.”

CLICK HERE TO GET THE FOX NEWS APP

Smollett is slated to take the stage Saturday night for a sold-out performance at the Troubadour in Los Angeles. Law enforcement officials told Fox News that police officers near the venue will be on “high alert” for suspicious activity."
5,https://madamenoire.com/1058727/jussie-smollett-cancels-meet-and-greet-after-chicago-attack/,2019-02-02 21:52:12+00:00,Jussie Smollett Cancels Meet And Greet After Chicago Attack,['Tanay Hudson'],https://ionemadamenoire.files.wordpress.com/2019/02/15491441264285.jpg?w=640,"['smollett', 'cancels', 'jussie', 'fans', 'chicago', 'attack', 'incident', 'email', 'reportedly', 'greet', 'meet', 'sent']","After suffering a brutal attack in Chicago, Jussie Smollett has canceled the meet and greet that was supposed to take place tonight before his performance at the Troubador in Los Angeles. The event was canceled due to safety reasons.

“For security reasons we cannot accommodate any meet & greets,” the email that was sent to fans said according to TMZ. The email was sent to all the fans who purchased meet and greet tickets letting them know that their money will be refunded.

The Empire star was assaulted by Trump supporters early Tuesday (Jan. 29) morning while on his way home after a flight from New York to Chicago. Two white men in ski masks reportedly brutally beat Smollett, leaving him with fractured ribs. They also poured bleach on him and put a noose around his neck and screamed “This is MAGA Country.”

Almost two weeks before the attack, a note with cut out letters was reportedly sent to FOX Studios addressed to Smollett that read “You will die black f—-t.” In the top corner of the envelope, the senders wrote MAGA.

The incident is being investigated by Chicago Police.

Smollett released a statement after the attack thanking fans for their support.

“Despite my frustrations and deep concern with certain inaccuracies and misrepresentations that have been spread, I still believe that justice will be served. As my family stated, these types of cowardly attacks are happening to my sisters, brothers and non-gender confirming siblings daily. I am not and should not be looked upon as an isolated incident. We will talk soon and I will address all details of this horrific incident but I need a moment to process.”"
6,https://www.upi.com/Top_News/US/2019/02/02/Va-Gov-Northam-wont-resign-denies-being-in-blackface-KKK-photo/5981549135766/,2019-02-02 00:00:00,"Va. Gov. Northam won't resign, denies being in blackface, KKK photo",[],https://cdnph.upi.com/ph/st/th/5981549135766/2019/upi/19d83d1b149f77e724424e04c3b5477e/v2.1/Va-Gov-Northam-wont-resign-denies-being-in-blackface-KKK-photo.jpg?lg=4,"['va', 'virginia', 'wont', 'school', 'statement', 'gov', 'kkk', 'blackface', 'yearbook', 'appearing', 'person', 'resign', 'governor', 'medical', 'denies', 'northam', 'ralph']","Virginia Governor Ralph Northam shown here in November 2018, held a news conference Saturday to address a photo appearing in his medical school yearbook showing an individual in blackface and another in a Ku Klux Klan robe. File photo by Kevin Dietsch/UPI | License Photo

Feb. 2 (UPI) -- Virginia Gov. Ralph Northam apologized Saturday for a racist photo appearing on his page of a medical school yearbook, but said after further contemplation that he was not in the photograph.

His revised comments came as politicians and black activists nationwide called on him to resign.

Advertisement

Lt. Gov. Justin Fairfax, who would replace Northam as governor if he leaves office, said in a statement the image had ""shocked and saddened"" him did not explicitly call for him to resign. ""They are an example of a painful scourge that continues to haunt us today and holds us back from the progress we need to take,"" said Fairfax, who is African American.

The 1984 Eastern Virginia Medical School yearbook shows one person in blackface and one person in a Ku Klux Klan outfit together in a photograph next to the governor's name. Northam, a pediatrician who graduated from the school that year, apologized Friday for appearing in the photo, but backtracked that statement in a news conference a day later, saying he was not in the photograph.

Northam also said he has no intention of resigning from office, despite a groundswell of calls to do otherwise from prominent Democrats, including former Vice President Joe Biden.

Northam said Saturday he once used shoe polish to darken his face to look like pop star Michael Jackson in a San Antonio dance contest in the mid-1980s, but after thinking about the yearbook photo and discussing it with other people, Northam said he wasn't the individual in the KKK robe or the individual in blackface. He suggested photos also mistakenly appeared on other peoples' pages of the yearbook.

""That is not my picture,"" he told reporters Saturday. ""That is not my person on the pictures.""

Northam acknowledged the controversy swirling around the photo, which first surfaced Friday on the conservative news website Big League Politics, as well as the calls for his resignation.

""Yesterday, I took responsibility for content that appeared on my page in the medical school yearbook that was clearly racist and offensive,"" Northam said. ""I cannot and will not excuse the content of the photos. It was racist and despicable.""

Northam added that when his staff showed him the yearbook, he was ""seeing it for the first time.""

When pressed about the pressure for him to resign, he said that would be the easy way out and a way for him to dodge responsibility.

""Today, I am not ready to ask Virginians forgiveness for my past actions,"" Northam said. ""I'm simply asking for an opportunity to demonstrate that the person I was is not the person I am today. I'm asking on the opportunity to earn your forgiveness.""

Both of Virginia's U.S. senators, Mark Warner and Tim Kaine, said they have called Northam to tell him he must resign because he no longer can effectively serve as governor, The Washington Post reported.

Numerous other politicians from both parties have said he must go, including Democratic National Committee chair Tom Perez and several Democratic Party presidential candidates.

President Donald Trump weighed in from Mar-a-Lago in Florida, on Twitter: ""Democrat Governor Ralph Northam of Virginia just stated, 'I believe that I am not either of the people in that photo.' This was 24 hours after apologizing for appearing in the picture and after making the most horrible statement on 'super' late term abortion. Unforgivable!""

And then he tweeted: ""Ed Gillespie, who ran for Governor of the Great State of Virginia against Ralph Northam, must now be thinking Malpractice and Dereliction of Duty with regard to his Opposition Research Staff. If they find that terrible picture before the election, he wins by 20 points!"""
7,https://www.breitbart.com/entertainment/2019/02/02/dozens-gather-in-nyc-rally-for-jussie-smollett/,2019-02-02 00:00:00,Dozens Gather in NYC Rally for Jussie Smollett,['Robert Kraychik'],https://media.breitbart.com/media/2019/01/PoliceSmollett1.jpg,"['smollett', 'going', 'continue', 'jussie', 'dozens', 'speakers', 'racist', 'nyc', 'violence', 'lgbtq', 'attack', 'rally', 'gather', 'statement', 'stand']","A “solidarity rally” of around 60 people gathered in New York City, NY, on Friday against what its organizers described as a “racist” and “anti-LGBTQ political agenda” related to an alleged attack on actor Jussie Smollett.

The event’s Facebook post characterized its mission:

JOIN us for a Solidarity Rally for #JussieSmollett and LGBTQ survivors of violence. Black LGBTQ communities, particularly black trans women, have been assaulted, murdered, and face violence every day. With the normalization of violence against queer people, fueled by a toxic racist and anti-LGBTQ political agenda, we must address the ongoing violence against our communities.

“We’re going to continue to resist. And we’re going to continue to love,” said Jason Walker, the rally’s lead organizer, at the event.

Walker added, “I want this rally today to be a message that people of color, if you’re gay, trans, gender non-conforming, bisexual, lesbians — we’re going to live our lives and that we’re going to be proud,” Walker told the crowd. “We’re going to continue to resist. And we’re going to continue to love.”

Walker also led a chant, “When queer communities are under attack, what do we do? Stand up, fight back. When people of color are under attack, what do we do? Stand up, fight back.”

Some of the rally’s featured speakers linked President Donald Trump to the aforementioned alleged assault on Smollett.

The Hollywood Reporter wrote:

Beyond speaking out for Smollett and LGBTQ people of color, speakers primarily used their time to address what they described as a growing movement of violence against LGBTQ, black, and other marginalized communities under the current presidential administration. Several speakers directly pointed to President Donald Trump and both the language and policies as the fuel for the attack on Smollett.

Via statement to BET, Smollett’s family assessed the claimed attack on their relative as a “racial and homophobic hate crime.”

MSBNC’s Sharpton echoed Smollett’s family’s statement in describing the alleged violence as “racist” and “homophobic.”

Underlining the racist and homophobic assault of #JussieSmollett, we must continue to stand with him and we must continue to stand against all hate crimes. #NANSaturdayActionRally pic.twitter.com/wqG4i3hQaD — Reverend Al Sharpton (@TheRevAl) February 2, 2019

Smollett claims to have been assaulted in Chicago on Tuesday morning around 2 a.m. His manager told authorities he heard the attackers say, “This is MAGA country.”

Via statement to Essence, Smollett linked his claims — which he described as “100% factual” — to what he framed as a broader American pathology: “As my family stated, these types of cowardly attacks are happening to my sisters, brothers and non-gender conforming siblings daily. I am not and should not be looked upon as an isolated incident.”

Follow Robert Kraychik on Twitter."
8,https://www.snopes.com/ap/2019/02/02/empire-actor-says-account-of-attack-has-been-consistent/,2019-02-02 00:00:00,‘Empire’ Actor Says Account of Attack Has Been Consistent,['Associated Press'],"https://www.snopes.com/tachyon/2019/01/ap_smollett.jpg?fit=1194,659","['smollett', 'possible', 'empire', 'account', 'ap', 'racist', 'chicago', 'week', 'read', 'public', 'consistent', 'attack', 'actor', 'openly']","CHICAGO (AP) — ""Empire"" actor Jussie Smollett said Friday that he has been ""consistent on every level"" with the police during their investigation into what he says was a racist and homophobic attack on him in downtown Chicago earlier this week. In his first public comments since he says two masked men attacked him early Tuesday in what police are investigating as a possible hate crime, the black and openly gay actor disputed assertions leveled… Read at AP News"
9,https://abcnews.go.com/US/News/empire-actor-jussie-smollett-perform-time-reported-racist/story?id=60799500,,"'Empire' actor Jussie Smollett returns to stage for 1st time since reported racist, homophobic attack","['Abc News', 'Anthony Rivas', 'Stephanie Wash', 'February', 'Min Read']",https://s.abcnews.com/images/US/jussie-smollett-gty-jpo-190202_hpMain_16x9_992.jpg,"['smollett', 'security', 'reported', 'jussie', 'empire', 'abc', 'racist', 'chicago', 'returns', 'homophobic', 'moore', 'attack', 'told', 'actor', 'video', 'stage', 'phone', 'statement']","'Empire' actor Jussie Smollett returns to stage for 1st time since reported racist, homophobic attack Smollett performed at the Troubadour in West Hollywood, California.

Jussie Smollett returned to the stage with a message of love on Saturday night in his first public appearance since he was allegedly attacked in a possible hate crime earlier this week.

Smollett took the stage at the Troubadour in West Hollywood, California, after an introduction from his older brother Joel, who called him ""a true artist"" and ""the epitome of love.""

""Regardless of what anyone else says, I will only stand for love,"" Jussie Smollett said, tearing up before beginning his set. ""We hope that you all stand with us.""

The performance was initially supposed to include a meet-and-greet for fans who had upgraded their tickets; however, those people will be refunded due to security concerns, according to an email from the vendor, TicketWeb.

“Jussie is so honored to perform for his fans, friends and family on Saturday night. However, please forgive us. For security reasons, we cannot accommodate any meet & greets. Your meet & greet upgrade can either be refunded or donated to the Black AIDS Institute in your name,” said the email provided to ABC News.

The LAPD declined to comment on whether there will be additional police presence around the venue, and it’s unclear if the venue itself beefed up security for the “Empire” star.

Jussie Smollett performs in Atlanta, May 29, 2018. Paras Griffin/Getty Images, FILE

Smollett, 36, was expected to perform tracks from his album “Sum of My Music,” which was released last year.

Dozens of detectives have been pursuing new leads and tracking the actor’s movements that morning through video and photos, Chicago Police previously told ABC News.

Police are also hoping to track down and speak to two potential persons of interest who can be seen in surveillance video near the area where the alleged assault took place.

Chicago police are looking to identify and interview the two people pictured, who were walking in the area where Jussie Smollett said he was attacked. Chicago Police Department

“While the video does not capture an encounter, detectives are taking this development seriously & wish to question individuals as more cameras are being reviewed,” Anthony Guglielmi, chief communications officer for the Chicago Police Department, wrote on Twitter.

Smollett told police that the men also poured “an unknown chemical substance” on him — possibly bleach — and wrapped a rope around his neck, police said. The rope was still around Smollett’s neck when police spoke to him afterward, officials said.

Brandon Z. Moore, Smollett’s music manager, previously told ABC News that he was on the phone with the actor when the alleged attack happened and that he had heard a scuffle, a racial slur and the words “MAGA country,” presumably coming from the attackers.

Police confirmed that they had spoken to Moore and that his account was noted in the police report. Both Moore and Smollett told police they were on the phone with each other at the time of the attack, police added.

However, as of Thursday, police had not yet seen phone records to confirm their accounts and Smollett had declined to hand over his cell phone to detectives. Police say Smollet is being treated as a victim and they have no interest or probable cause to obtain his call records through a search warrant.

As of Saturday morning, there were no further updates on the investigation, Chicago Police told ABC News.

Jussie Smollett poses for a portrait in New York, March 6, 2018. Victoria Will/Invision/AP, FILE

Smollett thanked his fans in a statement on Friday for their support, and said he was recovering both mentally and physically.

“Let me start by saying that I’m OK,” he said in a statement. “My body is strong and my soul is stronger. More importantly I want to say thank you. The outpouring of love and support from my village has meant more than I will ever be able to truly put into words.”

He also made an effort to refute any claims made online that his story might have changed.

“I am working with authorities and have been 100% factual and consistent on every level,” he said in the statement. “Despite my frustrations and deep concern with certain inaccuracies and misrepresentations that have been spread, I still believe that justice will be served.”

ABC News' Monica Escobedo contributed to this report."
