,url,pub_date,title,authors,image,keywords,text
0,https://www.usatoday.com/story/life/2019/03/13/jussie-smollett-former-obama-aide-asked-fbi-lead-investigation/3156693002/,2019-03-13 00:00:00,"After Michelle Obama's former aide's urging, prosecutor pushed for FBI to investigate Smollett",[],https://www.gannett-cdn.com/presto/2019/03/13/USAT/2a20f368-f6fc-46e0-9362-222e8170aa8c-Jussie_Smollett_March_12.JPG,"['investigate', 'pushed', 'fbi', 'obamas', 'foxx', 'prosecutor', 'michelle', 'chicago', 'attack', 'tchen', 'released', 'told', 'aides', 'johnson', 'urging', 'smollett', 'investigation']","CHICAGO – After being contacted by a former senior Obama administration official, the Chicago-area's top prosecutor last month requested that the city police turn over their investigation of an alleged attack on ""Empire"" actor Jussie Smollett to the FBI, according to texts and emails released by the Cook County State's Attorney's Office.

Tina Tchen, who worked as former first lady Michelle Obama’s chief of staff during her time in the White House, first contacted Kim Foxx by text on Feb. 1 and said the actor's family had ""concerns"" about the investigation, according to the communications. Tchen, a Chicago-based attorney, is also the co-founder of the Times Up Legal Defense Fund.

At the time of the correspondence, Smollett was still considered by police to be the victim of an assault. The actor was later charged with disorderly conduct for filing a false report for allegedly staging an attack to make him look like the victim of a brutal hate crime.

“Spoke to the Superintendent Johnson,” Foxx emailed Tchen on Feb. 1, referring to the city’s top cop, Eddie Johnson. “I convinced him to Reach out to FBI to ask that they take over the investigation.”

Foxx also texted with one of Smollett’s relatives, whose name was redacted in copies of the communication released by her office.

“Spoke to the superintendent earlier, he made the ask,” Foxx wrote. “Trying to figure out logistics. I’ll keep you posted.”

The relative responded, “Omg this would be a huge victory.”

“I make no guarantees, but I’m trying,” Foxx replied back.

Foxx recused herself from the investigation before Smollett was charged. Her first deputy, Joe Magats, is overseeing the case.

Foxx said in an interview with the Chicago Sun-Times that Smollett's family was concerned that aspects of the police investigation were being leaked to media.

“They had no doubt about the quality of the investigation, but believed that the FBI would have a tighter lid on the information,” Foxx told the outlet.

Johnson said in an interview with USA TODAY that he told Foxx he was “amenable” to conversations about having the FBI take the lead in the Smollett investigation. But ultimately, police and federal officials determined it was most appropriate that the investigation continue to be led by Chicago Police. The FBI had been providing city police with technical assistance since soon after it launched its investigation.

“I did speak to the FBI because they handle hate crimes,” Johnson said. “We had conversations about it, but at the end of the day it stayed where it should have, in my opinion.”

Tchen did not respond to a request for comment.

A grand jury indicted Smollett last week on 16 felony counts, accusing him of staging a racist and homophobic attack by two masked men near his Chicago apartment.

Police allege that Smollett, who is black and gay, staged the Jan. 29 attack because he was unhappy with his salary and wanted to bolster his profile.

He told police that two assailants beat him and threw a rope around his neck while hurling racial and anti-gay slurs at him. Smollett also told police that one of the attackers also yelled, “This is MAGA country,” a reference to President Donald Trump’s 2016 campaign slogan.

Police arrested two men, brothers who knew Smollett and had worked with him on “Empire,” weeks after the incident and identified them as suspects. They later released the brothers, Abel and Ola Osundairo, without charge.

The brothers told police that Smollett plotted the assault, gave them money to purchase supplies for the ruse and paid them $3,500 for taking part in the alleged plot.

Smollett is free on $100,000 bond. He’s scheduled to appear in court Thursday."
1,https://www.billboard.com/articles/news/8502458/brothers-regret-being-involved-jussie-smollett-scheme,2019-03-13 19:10:53-04:00,Attorney Says Brothers Regret Being Involved in Jussie Smollett's Alleged Scheme,['Associated Press'],https://www.billboard.com/files/media/jussie-smollett-may-2018-ap-billboard-1548.jpg,"['smolletts', 'osundairo', 'involved', 'attorney', 'alleged', 'victims', 'stage', 'help', 'scheme', 'men', 'attack', 'victim', 'brothers', 'regret', 'helping', 'smollett', 'jussie']","The attorney for two brothers accused of helping stage an attack on Empire actor Jussie Smollett in downtown Chicago says the men regret their involvement.

Gloria Schmidt represents Abimbola “Abel” and Olabinjo “Ola” Osundairo. She told The Associated Press on Wednesday that the brothers agreed to help Smollett because of their friendship with him and the sense that he was helping them in their careers.

Schmidt says the brothers have come to realize how much the incident has negatively affected minorities and particularly victims of actual hate crimes.

Smollett is charged with lying to the police about being the victim of a racist and homophobic attack by two masked men. He allegedly paid the Osundairo brothers $3,500 to help him stage the attack.

Smollett is expected to enter a plea on Thursday."
2,https://newsone.com/3848464/kim-foxx-jussie-smollett-fbi-leaks/,2019-03-13 23:24:57+00:00,State’s Attorney Asked Jussie Smollett Case To Be Investigated By The FBI After Chicago Police Leaks,['Newsone Staff'],https://ionenewsone.files.wordpress.com/2019/03/15524798385678.jpg?quality=80&strip=all&w=560&h=320&crop=1,"['smolletts', 'case', 'attorney', 'superintendent', 'foxx', 'fbi', 'geragos', 'relative', 'feb', 'chicago', 'leaks', 'investigation', 'investigated', 'asked', 'johnson', 'states', 'smollett', 'jussie']","Jussie Smollett‘s team is preparing to fight the 16 felony counts of disorderly conduct for filing a false police report. From the start, there have been questions about the Chicago Police Department and now it appears appears State’s Attorney Kim Foxx may have had some concerns.

See Also: Complete Timeline Of Jussie Smollett Investigation

The Chicago Tribune reports, Tina Tchen, former chief of staff to first lady Michelle Obama, sent text message to Foxx saying the family had “concerns about the investigation.” The messages began Feb. 1. See below:

“Spoke to the Superintendent Johnson,” Foxx emailed Tchen back on Feb. 1. “I convinced him to Reach out to FBI to ask that they take over the investigation.”

The same day, Foxx texted with Smollett’s relative, whose name was blacked out in copies released by her office.

“Spoke to the superintendent earlier, he made the ask,” Foxx wrote. “Trying to figure out logistics. I’ll keep you posted.”

“Omg this would be a huge victory,” the relative replied.

“I make no guarantees, but I’m trying,” Foxx wrote back.

The relative was concerned about the constant leaks coming from the Chicago Police Department. Kiera Ellis, a spokeswoman for the state’s attorney’s office, said this in a statement, “When she initially engaged in the communications, Mr. Smollett was still believed to be the victim of the crime. As the investigation started to change and it became a possibility that he could actually be a suspect, that is when she made the decision (to recuse herself).”

The Chicago Police Department has dropped the ball from the beginning with their handling of the case. Originally, a police spokesperson said there was no footage of the assailants. Then, hours later, there were two “persons of interest” on video. They also claimed the “Empire” actor “refused” to give the cops his phone, but he did give his phone records. Then the FBI reportedly said the Chicago police “overstated” their Smollett case.

Plus, police Superintendent Eddie Johnson appears to love the media. From Don Lemon to press conferences he has done to more chats with the media than Smollett. Back on Feb. 25, he flew all the way to “Good Morning America” to talk with Robin Roberts.

Last week, Smollett’s lawyer Mark Geragos, who also represented Colin Kaepernick, called out the Chicago Police Department.

“He hasn’t been given one stitch of discovery. There isn’t one police report,” Geragos said. “Your package just said he paid $3,500. I’ve got the texts. Those texts––and they conceded that the check and the texts were for training. It wasn’t to pay anything. So I don’t understand how it comes from.”

Geragos also challenged the idea that Smollett may have staged an attack because he wanted a higher salary for his “Empire” role.

“They have not talked to one person at Fox who has said he was dissatisfied with his money. They have not interviewed one person connected with the show ‘Empire; who says he was dissatisfied with his money,” Geragos said. “They are the ones that started their internal investigation about the leaks because all of the information that was being leaked was false.”

Additionally, Geragos accused the Chicago Police Superintendent Eddie Johnson of tainting the jury pool.

Watch below:

SEE ALSO:

Kamala Harris Leads Senate To Finally Passing Anti-Lynching Bill

WTH? ‘Black Panther’ Writer Roxane Gay Was Not Invited To The Movie Premiere

Can Racial Profiling Be Stopped? A Federal Jury Sides With The Louisiana State Police"
3,http://www.justjared.com/2019/03/13/rami-malek-stars-in-audio-drama-blackout-listen-now/,2019-03-13 00:00:00,Rami Malek Stars in Audio Drama 'Blackout' - Listen Now!,[],http://cdn01.cdn.justjared.com/wp-content/uploads/headlines/2019/03/rami-blackout-social.jpg,"['stars', 'written', 'rami', 'upending', 'released', 'listen', 'blackout', 'sonos', 'audio', 'malek', 'produced', 'drama', 'tuesdaylisten']","Rami Malek stars in a new audio drama called Blackout!

The 37-year-old Bohemian Rhapsody actor, who also executive produced the series, stars in the audio drama about a small-town New Hampshire radio DJ who fights to protect his family and community after the power grid goes down nationwide, upending modern civilization.

PHOTOS: Check out the latest pics of Rami Malek

Blackout was created and written by Scott Conroy, presented by Sonos and produced by QCode and Endeavor Audio.

Episodes 1 and 2 will be released on March 19. A new episode will be released every Tuesday.

Listen to the preview below!"
4,https://abc11.com/5190191,2019-03-14 00:09:44+00:00,Jussie Smollett update: Texts shed light on why State's Attorney Kim Foxx recused herself,[],https://cdn.abcotvs.com/dip/images/5149810_022119-wls-smollett-timeline-4p-vid.jpg,"['light', 'update', 'shed', 'letter', 'recused', 'foxx', 'fbi', 'brothers', 'attack', 'chicago', 'investigation', 'kim', 'office', 'texts', 'states', 'smollett', 'jussie']","CHICAGO -- Texts messages obtained by ABC7 Eyewitness News offer new insight into why Cook County State's Attorney Kim Foxx recused herself from the Jussie Smollett case.The State's Attorney's Office said she recused herself after having a conversation with a relative of Smollett about the case.Foxx announced her recusal on Feb. 20, and that same day a spokesperson released a statement to ABC News, telling them, ""Out of an abundance of caution, the decision to recuse herself was made to address potential questions of impartiality based upon familiarity with potential witnesses in the case.""According to the text messages obtained by ABC7 from the State's Attorney's office, the Smollett family was worried about leaks in the investigation and reached out to Foxx through a politically-connected lawyer.The family wanted Foxx to ask Chicago police to request that the FBI take over the lead in the investigation.In a statement Wednesday afternoon, Chicago Police Spokesman Anthony Guglielmi said, ""the FBI was working on that investigation from day one. There was never a point where the FBI could take the entire investigation on because there was no evidence produced to support Smollett's claim of a hate crime.""Smollett is due back in court Thursday, facing 16 felony counts of disorderly conduct for filing a false police report. He denies that he asked two brothers to stage an attack against him.Smollett was originally charged with one felony count of disorderly conduct for filing a false police report by the Cook County State's Attorney's Office on Feb. 20.The TV actor claimed he was the victim of a vicious hate crime in the Streeterville neighborhood on Jan. 29. He said two men physically attacked him while yelling racist and homophobic slurs, threw a chemical liquid on him and looped a rope around his neck.Two days after the alleged attack, Chicago police released surveillance images of two people they said they considered persons of interest in the attack.But the investigation turned on Smollett. He's now accused of allegedly orchestrating the attack with the Osundairo brothers, who he knew. One brother was an extra on ""Empire"" and the other was Smollett's personal trainer.Prosecutors say Smollett paid the Osundairo brothers to pull off the staged attack.Smollett had also reported a threatening letter sent to him on the ""Empire"" set containing a white powder, a week before the alleged attack. The letter is currently in the FBI crime lab for analysis, sources said, and experts believe Smollett could face federal charges for allegedly sending the letter."
5,https://abc30.com/5190191,2019-03-14 00:09:44+00:00,Jussie Smollett update: Texts shed light on why State's Attorney Kim Foxx recused herself,[],https://cdn.abcotvs.com/dip/images/5149810_022119-wls-smollett-timeline-4p-vid.jpg,"['light', 'update', 'shed', 'letter', 'recused', 'foxx', 'fbi', 'brothers', 'attack', 'chicago', 'investigation', 'kim', 'office', 'texts', 'states', 'smollett', 'jussie']","CHICAGO -- Texts messages obtained by ABC7 Eyewitness News offer new insight into why Cook County State's Attorney Kim Foxx recused herself from the Jussie Smollett case.The State's Attorney's Office said she recused herself after having a conversation with a relative of Smollett about the case.Foxx announced her recusal on Feb. 20, and that same day a spokesperson released a statement to ABC News, telling them, ""Out of an abundance of caution, the decision to recuse herself was made to address potential questions of impartiality based upon familiarity with potential witnesses in the case.""According to the text messages obtained by ABC7 from the State's Attorney's office, the Smollett family was worried about leaks in the investigation and reached out to Foxx through a politically-connected lawyer.The family wanted Foxx to ask Chicago police to request that the FBI take over the lead in the investigation.In a statement Wednesday afternoon, Chicago Police Spokesman Anthony Guglielmi said, ""the FBI was working on that investigation from day one. There was never a point where the FBI could take the entire investigation on because there was no evidence produced to support Smollett's claim of a hate crime.""Smollett is due back in court Thursday, facing 16 felony counts of disorderly conduct for filing a false police report. He denies that he asked two brothers to stage an attack against him.Smollett was originally charged with one felony count of disorderly conduct for filing a false police report by the Cook County State's Attorney's Office on Feb. 20.The TV actor claimed he was the victim of a vicious hate crime in the Streeterville neighborhood on Jan. 29. He said two men physically attacked him while yelling racist and homophobic slurs, threw a chemical liquid on him and looped a rope around his neck.Two days after the alleged attack, Chicago police released surveillance images of two people they said they considered persons of interest in the attack.But the investigation turned on Smollett. He's now accused of allegedly orchestrating the attack with the Osundairo brothers, who he knew. One brother was an extra on ""Empire"" and the other was Smollett's personal trainer.Prosecutors say Smollett paid the Osundairo brothers to pull off the staged attack.Smollett had also reported a threatening letter sent to him on the ""Empire"" set containing a white powder, a week before the alleged attack. The letter is currently in the FBI crime lab for analysis, sources said, and experts believe Smollett could face federal charges for allegedly sending the letter."
6,https://abc13.com/5190191,2019-03-14 00:09:44+00:00,Jussie Smollett update: Texts shed light on why State's Attorney Kim Foxx recused herself,[],https://cdn.abcotvs.com/dip/images/5149810_022119-wls-smollett-timeline-4p-vid.jpg,"['light', 'update', 'shed', 'letter', 'recused', 'foxx', 'fbi', 'brothers', 'attack', 'chicago', 'investigation', 'kim', 'office', 'texts', 'states', 'smollett', 'jussie']","CHICAGO -- Texts messages obtained by ABC7 Eyewitness News offer new insight into why Cook County State's Attorney Kim Foxx recused herself from the Jussie Smollett case.The State's Attorney's Office said she recused herself after having a conversation with a relative of Smollett about the case.Foxx announced her recusal on Feb. 20, and that same day a spokesperson released a statement to ABC News, telling them, ""Out of an abundance of caution, the decision to recuse herself was made to address potential questions of impartiality based upon familiarity with potential witnesses in the case.""According to the text messages obtained by ABC7 from the State's Attorney's office, the Smollett family was worried about leaks in the investigation and reached out to Foxx through a politically-connected lawyer.The family wanted Foxx to ask Chicago police to request that the FBI take over the lead in the investigation.In a statement Wednesday afternoon, Chicago Police Spokesman Anthony Guglielmi said, ""the FBI was working on that investigation from day one. There was never a point where the FBI could take the entire investigation on because there was no evidence produced to support Smollett's claim of a hate crime.""Smollett is due back in court Thursday, facing 16 felony counts of disorderly conduct for filing a false police report. He denies that he asked two brothers to stage an attack against him.Smollett was originally charged with one felony count of disorderly conduct for filing a false police report by the Cook County State's Attorney's Office on Feb. 20.The TV actor claimed he was the victim of a vicious hate crime in the Streeterville neighborhood on Jan. 29. He said two men physically attacked him while yelling racist and homophobic slurs, threw a chemical liquid on him and looped a rope around his neck.Two days after the alleged attack, Chicago police released surveillance images of two people they said they considered persons of interest in the attack.But the investigation turned on Smollett. He's now accused of allegedly orchestrating the attack with the Osundairo brothers, who he knew. One brother was an extra on ""Empire"" and the other was Smollett's personal trainer.Prosecutors say Smollett paid the Osundairo brothers to pull off the staged attack.Smollett had also reported a threatening letter sent to him on the ""Empire"" set containing a white powder, a week before the alleged attack. The letter is currently in the FBI crime lab for analysis, sources said, and experts believe Smollett could face federal charges for allegedly sending the letter."
7,https://6abc.com/5190191,2019-03-14 00:09:44+00:00,Jussie Smollett update: Texts shed light on why State's Attorney Kim Foxx recused herself,[],https://cdn.abcotvs.com/dip/images/5149810_022119-wls-smollett-timeline-4p-vid.jpg,"['light', 'update', 'shed', 'letter', 'recused', 'foxx', 'fbi', 'brothers', 'attack', 'chicago', 'investigation', 'kim', 'office', 'texts', 'states', 'smollett', 'jussie']","CHICAGO -- Texts messages obtained by ABC7 Eyewitness News offer new insight into why Cook County State's Attorney Kim Foxx recused herself from the Jussie Smollett case.The State's Attorney's Office said she recused herself after having a conversation with a relative of Smollett about the case.Foxx announced her recusal on Feb. 20, and that same day a spokesperson released a statement to ABC News, telling them, ""Out of an abundance of caution, the decision to recuse herself was made to address potential questions of impartiality based upon familiarity with potential witnesses in the case.""According to the text messages obtained by ABC7 from the State's Attorney's office, the Smollett family was worried about leaks in the investigation and reached out to Foxx through a politically-connected lawyer.The family wanted Foxx to ask Chicago police to request that the FBI take over the lead in the investigation.In a statement Wednesday afternoon, Chicago Police Spokesman Anthony Guglielmi said, ""the FBI was working on that investigation from day one. There was never a point where the FBI could take the entire investigation on because there was no evidence produced to support Smollett's claim of a hate crime.""Smollett is due back in court Thursday, facing 16 felony counts of disorderly conduct for filing a false police report. He denies that he asked two brothers to stage an attack against him.Smollett was originally charged with one felony count of disorderly conduct for filing a false police report by the Cook County State's Attorney's Office on Feb. 20.The TV actor claimed he was the victim of a vicious hate crime in the Streeterville neighborhood on Jan. 29. He said two men physically attacked him while yelling racist and homophobic slurs, threw a chemical liquid on him and looped a rope around his neck.Two days after the alleged attack, Chicago police released surveillance images of two people they said they considered persons of interest in the attack.But the investigation turned on Smollett. He's now accused of allegedly orchestrating the attack with the Osundairo brothers, who he knew. One brother was an extra on ""Empire"" and the other was Smollett's personal trainer.Prosecutors say Smollett paid the Osundairo brothers to pull off the staged attack.Smollett had also reported a threatening letter sent to him on the ""Empire"" set containing a white powder, a week before the alleged attack. The letter is currently in the FBI crime lab for analysis, sources said, and experts believe Smollett could face federal charges for allegedly sending the letter."
8,https://abc7.com/5190191,2019-03-14 00:09:44+00:00,Jussie Smollett update: Texts shed light on why State's Attorney Kim Foxx recused herself,[],https://cdn.abcotvs.com/dip/images/5149810_022119-wls-smollett-timeline-4p-vid.jpg,"['light', 'update', 'shed', 'letter', 'recused', 'foxx', 'fbi', 'brothers', 'attack', 'chicago', 'investigation', 'kim', 'office', 'texts', 'states', 'smollett', 'jussie']","CHICAGO -- Texts messages obtained by ABC7 Eyewitness News offer new insight into why Cook County State's Attorney Kim Foxx recused herself from the Jussie Smollett case.The State's Attorney's Office said she recused herself after having a conversation with a relative of Smollett about the case.Foxx announced her recusal on Feb. 20, and that same day a spokesperson released a statement to ABC News, telling them, ""Out of an abundance of caution, the decision to recuse herself was made to address potential questions of impartiality based upon familiarity with potential witnesses in the case.""According to the text messages obtained by ABC7 from the State's Attorney's office, the Smollett family was worried about leaks in the investigation and reached out to Foxx through a politically-connected lawyer.The family wanted Foxx to ask Chicago police to request that the FBI take over the lead in the investigation.In a statement Wednesday afternoon, Chicago Police Spokesman Anthony Guglielmi said, ""the FBI was working on that investigation from day one. There was never a point where the FBI could take the entire investigation on because there was no evidence produced to support Smollett's claim of a hate crime.""Smollett is due back in court Thursday, facing 16 felony counts of disorderly conduct for filing a false police report. He denies that he asked two brothers to stage an attack against him.Smollett was originally charged with one felony count of disorderly conduct for filing a false police report by the Cook County State's Attorney's Office on Feb. 20.The TV actor claimed he was the victim of a vicious hate crime in the Streeterville neighborhood on Jan. 29. He said two men physically attacked him while yelling racist and homophobic slurs, threw a chemical liquid on him and looped a rope around his neck.Two days after the alleged attack, Chicago police released surveillance images of two people they said they considered persons of interest in the attack.But the investigation turned on Smollett. He's now accused of allegedly orchestrating the attack with the Osundairo brothers, who he knew. One brother was an extra on ""Empire"" and the other was Smollett's personal trainer.Prosecutors say Smollett paid the Osundairo brothers to pull off the staged attack.Smollett had also reported a threatening letter sent to him on the ""Empire"" set containing a white powder, a week before the alleged attack. The letter is currently in the FBI crime lab for analysis, sources said, and experts believe Smollett could face federal charges for allegedly sending the letter."
9,https://www.cinemablend.com/television/2468353/empires-showrunner-opens-up-about-the-jussie-smollett-situation,2019-03-13 22:57:28+00:00,Empire's Showrunner Opens Up About The Jussie Smollett Situation,[],https://img.cinemablend.com/quill/d/6/1/4/8/a/d6148a8606223f05328550a220fa8436555fad52.jpg,"['passionate', 'means', 'wrench', 'tell', 'unexpected', 'showrunner', 'strong', 'room', 'opens', 'having', 'work', 'season', 'empires', 'situation', 'smollett', 'jussie']","It definitely was an unexpected wrench to have to take the character Jamal out of those final two episodes, just because he is an important part of the show. But, luckily, we have such a strong ensemble and so many stories to tell. So often when you get towards the end of the season, I have so much story to tell that sometimes having to take something out means having room for something else that I’m just as passionate about, so we were able to make that work."
