,url,pub_date,title,authors,image,keywords,text
0,https://www.themarysue.com/ellen-page-calls-out-chris-pratts-anti-lgbtq-church/,,"Ellen Page Calls Out Chris Pratt’s Anti-LGBTQ Church, Which Boasts Several Celebrity Members","['Chelsea Was Born', 'Raised In New Orleans', 'Which Explains Her Affinity For Cheesy Grits', 'Britney Spears. She Currently Lives In Sunny Los Angeles', 'With Her Husband', 'Two Poorly Behaved Rescue Dogs. She Is A Former Roller Dergirl', 'A Black Belt In Judo', 'So She Is Not To Be Trifled With. She Loves The Word', 'Jewess', 'Wishes More People Used It To Describe Her.']",https://www.themarysue.com/wp-content/uploads/2019/02/EllenPage-e1549743885217.jpg,"['pratt', 'ellen', 'calls', 'churches', 'chris', 'boasts', 'pratts', 'church', 'celebrity', 'antilgbtq', 'lgbtq', 'rights', 'members', 'page', 'ellenpage', 'late', 'love']","As Chris Pratt makes the rounds promoting The Lego Movie 2: The Second Part, he stopped by The Late Show with Stephen Colbert. Prat, who has always been public about being a devout Christian, discussed his recent 21-day Daniel Fast, which he did with his church. “Daniel was a guy who only ate fruits, vegetables and grains,” said Pratt of the fast, and continued to discuss the role that church and religion plays in his life.

Pratt attends church at Zoe as well on the church it’s modeled after, Hillsong, both of which are Evangelical denominations that are popular with Hollywood celebrities, including Justin and Hailey Beiber, Kendall Jenner, Selena Gomez and more.

But despite its progressive trappings and Instragram-worthy following, both churches remain steadfastly anti-abortion and anti-LGBTQ rights. Hillsong also does not allow queer members to hold leadership positions within the church.

Ellen Page recently called out Pratt for his involvement with the churches on Twitter, writing:

Oh. K. Um. But his church is infamously anti lgbtq so maybe address that too? https://t.co/meg8m69FeF — Ellen Page (@EllenPage) February 8, 2019

The out actor followed up by writing:

If you are a famous actor and you belong to an organization that hates a certain group of people, don’t be surprised if someone simply wonders why it’s not addressed. Being anti LGBTQ is wrong, there aren’t two sides. The damage it causes is severe. Full stop. Sending love to all — Ellen Page (@EllenPage) February 9, 2019

If lgbtq+ people are expressing their pain, their trauma, their experiences…maybe just try and listen? Open your heart, stop being defensive and have compassion. It’s a beautiful and life changing feeling, empathy.

Much love truly to all. — Ellen Page (@EllenPage) February 9, 2019

Page has been a vocal activist for LGBTQ rights, and recently appeared on The Late Show with Stephen Colbert, where she delivered an impassioned speech calling out Mike Pence and the anti-queer policies of the Trump administration and how those policies cause horrific crimes like Jussie Smollett’s recent attack:

.@EllenPage is fed up with leaders who promote hatred and intolerance. #LSSC pic.twitter.com/apxXzye5SF — The Late Show (@colbertlateshow) February 1, 2019

While these so-called trendy churches may be targeting the youth audience with messages of loving and welcoming everyone, that love is limited to folks who think and believe like them. They are still, shamefully, anti-LGBTQ and anti-women’s rights, and no amount of snapbacks, tattoos or meme-friendly sermons will change that underlying message of hate. If your love and tolerance has limits, then maybe you aren’t as loving and tolerant as you think you are.

(via IndieWire, image: Noam Galai/Getty Images for New York Comic Con)

Want more stories like this? Become a subscriber and support the site!

—The Mary Sue has a strict comment policy that forbids, but is not limited to, personal insults toward anyone, hate speech, and trolling.—

Have a tip we should know? tips@themarysue.com"
1,https://thehollywoodunlocked.com/chicago-police-intend-to-charge-jussie-smollett-if-a-false-report-was-filed/,2019-02-09 19:54:23+00:00,Chicago Police Intend To Charge Jussie Smollett If A False Report,"['Ariela Anís', 'Deja Monet', 'Alyssa Brook', 'Jason Lee']",https://thehollywoodunlocked.com/wp-content/uploads/2019/02/wmqy2stjq-a.jpg,"['smollett', 'intend', 'jussie', 'star', 'reports', 'lying', 'chicago', 'report', 'false', 'attack', 'phone', 'charge']","Chicago Police Intend To Charge Jussie Smollett If A False Report Was Filed

RELATED: Jussie Smollett Did Not Want To Report Attack, Police Report Says

The horrific attack on Jussie Smollett just got a lot more complicated as reports are coming in that police plan on filing charges against the star if they believe he is lying about the circumstances surrounding his attack!

The Source reports that Jussie may have filed a false report to the police about the hate crime that happened to him on January 29th.

The investigation is still ongoing, however, due to the fact that the Empire star is refusing to hand his phone over to the police, he will have a hard time proving his case and avoiding jail time as his attackers have done so.

The Chicago police Superintendent Eddie Johnson has also taken to social media to announce that if Smollett is found to be lying, he will be charged. Police are still trying to match surveillance footage to new suspects, as the original ones were found to be homeless people with no relation to the attack.

CPD has subpoenaed Smollett’s phone records, per a friend on the force. https://t.co/NuXHDejvJq — Emily Zanotti (@emzanotti) February 5, 2019

RELATED: Hollywood Unlocked UNCENSORED: Jason Lee DJ Damage Apryl Jones Talk Jussie Smollett Attack, Racism And More!"
2,http://toofab.com/2019/02/09/don-lemon-reveals-phone-call-to-jussie-smollett-after-attack-in-red-table-talk-preview/,2019-02-09 00:00:00,Don Lemon Reveals Phone Call to Jussie Smollett After Attack In 'Red Table Talk' Preview,['Toofab Staff'],https://toofab.akamaized.net/2019/02/09/jada-lemon-jussie-fb-getty-0209-480x360.jpg,"['lemon', 'smollett', 'table', 'reveals', 'jussie', 'wasnt', 'happened', 'red', 'talk', 'told', 'don', 'kevin', 'doesnt', 'phone', 'spoke', 'preview', 'sadness']","Facebook Watch/Getty

""My initial reaction was sadness,"" Lemon tells the table. ""I wasn't shocked. I didn't like that it happened to him.""

Don Lemon recalled the ""sadness"" he felt when he heard about Jussie Smollet's horrific attack a couple weeks ago.

In preview clips for Monday's upcoming episode of ""Red Table Talk,"" the CNN anchor spoke about calling the ""Empire"" star immediately after he heard about the incident, where Smollett was allegedly beaten up in a racist and homophobic attack in Chicago.

Play video content

""My initial reaction was sadness,"" Lemon told the table. ""I wasn't shocked. I didn't like that it happened to him. I called him because we have mutual friends.""

""I talked to Jussie for a minute and he said, 'I gotta go, the doctors here' and it just made me sad,"" he continued. ""Everyone talks about, 'Well, this happened and that happened.' My concern is for him.""

Lemon, who like Smollett, is openly gay, also recently spoke out about Kevin Hart's Oscar debacle following the comedian's controversial comments about the LGBTQ community over the years. Although Lemon said on his show last month that Hart's apologies have ""fallen flat,"" he told Jada Pinkett Smith and the table he thinks now it's time to ""move on"" from it all.

""Everyone was like, 'Don Lemon is going after Kevin Hart.' I wasn't going after Kevin Hart,"" Lemon explained. ""I wanted Kevin to understand and to hear from people who look like me. It doesn't mean Kevin has to go around carrying a rainbow flag marching in a parade. That's not his prerogative, he doesn't have to do that.""

""He's apologized,"" he added. ""We should accept it. We can't bully him into doing or being someone he doesn't want to be or whatever and I think we need to move on and let Kevin be Kevin right?""

The special edition of ""Red Table Talk"" airs Monday on Facebook Watch."
3,https://www.etonline.com/ellen-page-calls-out-chris-pratt-for-being-part-of-infamously-anti-lgbtq-church-119228,,Ellen Page Calls Out Chris Pratt for Being Part of 'Infamously Anti-LGBTQ' Church,['Liz Calvario'],http://www.etonline.com/sites/default/files/styles/max_1280x720/public/images/2019-02/ellen_page_chris_pratt_getty.jpg?itok=UNFc2b8Y,"['pratt', 'ellen', 'calls', 'um', 'chris', 'star', 'schwarzenegger', 'perfect', 'church', 'antilgbtq', 'york', 'page', 'wife', 'infamously']","Ellen Page has some words for Chris Pratt.

The 31-year-old actress took to Twitter on Thursday night to call out the Guardians of the Galaxy star for attending, what she calls, an ""infamously anti-LGBTQ"" church.

""Oh. K. Um. But his church is infamously anti lgbtq so maybe address that too?” Page, who last month celebrated one year of marriage with wife Emma Portner, tweeted.

The actress' comment comes after Pratt made an appearance on The Late Show With Stephen Colbert, and opened up about participating in the Daniel Fast, a Bible-inspired diet that is described by the fast’s website as “a vegan diet with additional restrictions,"" which he was informed about through his church.

Oh. K. Um. But his church is infamously anti lgbtq so maybe address that too? https://t.co/meg8m69FeF — Ellen Page (@EllenPage) February 8, 2019

Pratt attends the celebrity-attended Hillsong Church, and mentioned that he ""was inspired by my pastor, we do it, it’s kind of like our Lent, you know, give something up,"" he told Colbert. The church was founded in Australia and has locations in New York and Los Angeles.

In 2015, the New York branch's leader, Carl Lentz, came under fire for saying that homosexuality is a sin and that a day member could never hold a leadership position. He also released a strongly worded message when news that two gay choir members of the church got married. Pratt has yet to respond to Page's tweet.

Pratt was previously spotted attending the church in August with then-girlfriend Katherine Schwarzenegger. The two have since gotten engaged.

ET spoke with the Lego Movie 2: The Second Part star earlier this week, where he shared why his fiancee is the perfect woman.

Watch below to hear what he said.

RELATED CONTENT:

Ellen Page Tearfully Talks About Jussie Smollett and Current State of the World

Ellen Page Celebrates One Year of Being ‘Wife and Wife’ With Emma Portner

Chris Pratt Explains Why He Decided Do a Biblical Fast for 21 Days

Chris Pratt on Why Katherine Schwarzenegger Is the Perfect Woman (Exclusive) This video is unavailable because we were unable to load a message from our sponsors.



If you are using ad-blocking software, please disable it and reload the page. Embed Code Restart

Related Gallery"
4,https://www.mediaite.com/online/behind-the-scenes-its-clear-chicago-media-and-police-doubt-jussie-smollets-story/,2019-02-09 17:33:33+00:00,"Behind the Scenes, It’s Clear Chicago Media and Police Doubt Jussie Smollett’s Story",[],https://www.mediaite.com/wp-content/uploads/2019/02/GettyImages-1066280148.jpg,"['clear', 'smollett', 'weigel', 'doubt', 'jussie', 'smolletts', 'case', 'scenes', 'chicago', 'current', 'really', 'media', 'crime', 'believe']","I can’t recall a large crime story where there was a bigger gap between what the police and media are saying publicly, and what they expressing behind the scenes, than the saga involving the recent alleged hate crime against actor Jussie Smollett. Similarly, there may not be a story where you can tell more by what has not happened, in comparison to what actually has occurred.

The current public stance of the Chicago police is that earlier this month, at 2 a.m. on a very cold Chicago night, Smollett was the victim of what appears to be a heinous hate crime where he was physically attacked by two men, and humiliated due to his race, homosexuality, and possibly his opposition to President Donald Trump. The Chicago media, in official reports, has largely treated that narrative as legitimate, while chronicling the complete lack of suspects and corroborating evidence as more of a frustration than any indication that something else might be going on here.

Behind the scenes, however, based on conversations I have had with multiple people covering the story, there is a radically different take on what really did happen to Smollett. In short, there is near unanimity among police sources that Smollett’s story is very likely not true. And that even the media outlets still regurgitating the current “party line” don’t really believe it.

In my experience, most people are very bad at reading the tea leaves in these types of situations, and it often leads to very inaccurate interpretations of what is really going on. This case has several important elements which, if you know what to look for, make evaluating the actions of the police and news media really rather easy.

The first thing you need to understand about this situation is that, because of Smollett’s persona and the nature of his allegation, no one in law enforcement or the news media wants any part of publicly questioning his story. Everyone knows that if they make any sort of negative implication against a black, gay, liberal, celebrity, victim of a horrible hate crime, that they will be roundly and severely attacked, regardless of whether they turn out to be correct.

As a conservative, I look at this as his Political Correctness Force Field. Smollett’s protection here is literally about as strong as it gets, especially in Chicago, a city that has a large black population and is extremely liberal.

So, in this hyper-sensitive media environment, any sort of deviation from the accepted storyline by the police or the news media, much like if your seven-year-old kid is showing subtle signs they no longer believe in Santa Claus, must be given exponentially greater significance than it normally would. Here, both the police and news media in Chicago have provided plenty of those types of veiled indications, both publicly and privately.

Among other things, the police have made it very clear they have not yet found any proof of an attack, despite having almost all of Smollett’s movements on surveillance video. They have disclosed that Smollett would not give over his cell phone to verify his timeline of events. They even published photos of “persons of interest” that they had to know were going to be universally mocked for being obviously irrelevant.

In my view, none of those important revelations would have been made public in the way that they were, unless there was extreme suspicion within the police force that Smollett’s story was not fully accurate.

By extension, media figures would not be being told by their police sources, as I have been told is currently happening both routinely and with vigor, that the authorities are acting on the assumption that they will never find any evidence to fully substantiate Smollett’s story. This isn’t just happening via idle speculation either, the police are doing so with great specificity, even including an alternative theory for what really happened (current attempts to find the origin of the rope found around Smollett’s neck long after the event was over are believed to be the most likely game-changer, if there ever is one in this case).

As for the Chicago media, a couple of local television reporters are apparently using Twitter as a confessional for information about the case that their stations currently fear to air. Rob Elgas of the Chicago ABC affiliate, and Rafer Weigel of the Fox station (which carries Smollett’s show Empire) have continually updated the developments, or lack thereof, in a way that paints a much different picture from the one that viewers would see on an actual newscast.

It is very obvious that if one major news outlet in Chicago had the guts to be the first to openly discredit Smollett’s story, the others would soon follow the leader. But because the risk of being wrong in this situation (see Smollett’s PC Force Field), there is just no incentive to take that dive until and unless the police finally make a definitive statement.

I have written previously about my skepticism about the case, and speculated that this story would quickly disappear because there is no way it would get conclusively solved, and no one in authority will have any appetite for the perils of debunking a story from someone like Smollett. However, Weigel tweeted out some rather candid thoughts yesterday which gave me slight hope that maybe we will actually get to the truth of this matter (though, if that truth is indeed as those closest to the story suspect that it is, the news cycle created by that shocking disclosure will probably be exceedingly short).

Since so many have asked me if @Chicago_Police will let #JussieSmollett case go unsolved, I’ll give my opinion. Given the high-profile nature of the crime, I don’t believe so. I believe they’ll either find the perpetrators responsible or charge #Smollett w/ filing a false report — Rafer Weigel (@RaferWeigel) February 8, 2019

#Chicago is already dealing with a negative image when it comes to crime. Proving #JussieSmollett made up the story would go against that narrative. Conversely, @Chicago_Police bringing any suspects to justice for this horrible crime would bolster the dept’s image. — Rafer Weigel (@RaferWeigel) February 8, 2019

Here is an interview I did yesterday with radio talk show host Michael Medved about the current state of the Smollett case.

John Ziegler is a senior columnist for Mediaite. He hosts a weekly podcast focusing on news media issues and is documentary filmmaker. You can follow him on Twitter at @ZigManFreud or email him at [email protected]

[Photo by Theo Wargo/Getty Images]

This is an opinion piece. The views expressed in this article are those of just the author."
5,https://www.opednews.com/articles/Trump-Quotes--Blackface-D-by-Marcello-Rollando-Corruption_Corruption_Government_Lies-190209-490.html,,Trump Quotes + Blackface Dolts = State of Our Union?,['Marcello Rollando'],https://www.opednews.com/populum/visuals/2019/02/2019-02-58005-my-hanging-tree-lest-we-forget-502.jpg,"['v', 'skin', 'dolts', 'quotes', 'wall', 'trump', 'blackface', 'street', 'woman', 'wish', 'state', 'national', 'white', 'shame', 'union']","

Lest We Forget

(Image by Marcello Rollando) Details DMCA



More than Trump and Commonwealth trio, it is their past path pavers and current enablers that have earned our, buyer beware scrutiny: David Sorensen, Roy Moore, Mitch McConnell's Kavanaugh, Devin Nunes, bookends Mike Pence & Steve King, NRA & Paul Erickson, Alexander Acosta and systemic institutions of sexual harassment and racial degradation like, arguably Penn State, USA Gymnastics, and Eastern Virginia Medical School and Gucci seemingly oblivious to recycling shame, betraying innocence and demeaning the humanity of all not Caucasian, Protestant and heterosexual

With the possible exception of the sleaziest of sleaze it should be no surprise that Catch and Kill can be a two-way street; nor that minds acquired in the know find nothing particularly note-worthy of one vainglory peckerwood wading in the swamp of an Access Hollywood pecker-in-chief, whose length in lies belies his explosive fantasies of greatness.

Nonetheless, truly inquiring minds know what happens when willful extortion, blackmail and habitual distortion of truth, hit a potentially wounded, but potent post, rising higher than a DC wall of shame, flexing its creative founding muscle as formidable foe against loud mouth duo complicit in deceit and reputation destruction.

Karma teaches, those who seek salvation in good ol' boys' paleface government and male-dominated Wall Street secrets, will suffer much of the same fate as the less fortunate, they seemingly can't resist abusing.

Is not the answer we're denying: hate, like that which attacked Jussie Smollett, Frank Robinson, Anita Hill, and Valerie Plame lives on just under our national consciousness, ever waiting for a little prick to release its load of anti-American venom poisoning the very ideals found in both Constitution and Bible?

Is President Trump a foreign agent

Is, The South Shall Rise Again, the only real Southern Strategy

Is Media that traded its independent investigative reporting for regurgitating conjecture our Fourth Estate

Is traditional masculinity defined by sexism

Is wearing Blackface a joke or anti-Emancipation Proclamation

Indeed, we are in turbulent waters, navigating challenging waves of self-destruction, but if we can just manage, to rid ourselves of all anchors to a hateful past, all denial of what we've wrought on ourselves and all negatively labeling others for what we cannot abide in ourselves we may just discover enough light within to enlighten our world.

We are more than a tea-stained American Dream, white-washing our Black-Face nightmares and restricting our national ID to ICE, Red, Blue and Purple States, Black v. White and LGBTQ v. straight.

Choosing Stacey Abrams to respond to SOTU was a pragmatic unification gesture. Not just because she is a woman of color, but because she is a woman who stood tall for her right to be treated equally - and proving herself superior to the corruption of opponents, won the national acclaim, audience and admiration of all Americans who like John Dingell, exemplify true patriotism: the courageous honesty to help, the Home of the Brave, find its way home.

I wish we didn't live in a nation where one's political leanings, sexual persuasions or hue of skin aroused any need for discussion. I wish we hadn't diminished that for which we were called to be stewards. I'm sorry our equality and justice was ever determined by physical body parts instead of those whose examples we follow, to whom we bestow the batons of power and whose company we keep in our aloneness.

But when a loved one is assaulted, and our first concern is the skin color of the assailant is she any less raped if the penis is white? It is we ourselves who have failed to recognize, that the power of our demons within withers, when we let go of them.

I wish no humiliating poverty on any human being; no rape for man, woman or nation; and I hope revenge, rage, justice and equality will one day be blind enough to see setting our table for eternal, internal peace."
6,https://www.pinknews.co.uk/2019/02/09/ellen-page-christ-pratt-anti-lgbt-church/,2019-02-09 00:00:00,Ellen Page hits out at Chris Pratt for attending ‘anti-LGBT’ church,"['Josh Jackman', 'Patrick Kelleher', 'Reiss Smith', 'Lily Wakefield', 'Josh Milton', 'Vic Parsons']",https://www.pinknews.co.uk/images/2019/02/ellen_page_christ_pratt_anti_lgbt_church__1200x628_acf_cropped.jpg,"['pratt', 'ellen', 'marriage', 'pastor', 'chris', 'wrote', 'late', 'church', 'hits', 'stephen', 'gay', 'page', 'hillsong', 'antilgbt', 'attending']","Ellen Page criticised Chris Pratt for attending the Zoe Church (The Late Show with Stephen Colbert/youtube and Rich Polk/Getty)

Ellen Page has lashed out at Chris Pratt for attending an “infamously anti-LGBTQ” church.

The lesbian actress criticised Pratt on Twitter after he spoke on Thursday’s (February 7) episode of The Late Show With Stephen Colbert about being “inspired” by his pastor to perform the 21-day Bible-derived Daniel fast.

Quote-tweeting a Hollywood Reporter article which noted that Pratt had talked “about his spiritual side,” Page wrote: “Oh. K. Um. But his church is infamously anti lgbtq so maybe address that too?”

Pratt has not yet publicly responded to Page’s tweet.

Chris Pratt goes to a church with anti-LGBT links

The Lego Movie 2 star attends Zoe Church, according to The New York Times, which has links with Hillsong Church, a Pentecostal congregation founded in Australia by anti-gay marriage pastor Brian Houston. Hillsong now has locations in more than 20 countries across the world, including the UK and the US.

Hillsong, which according to US news site Vox includes Hailey and Justin Bieber, Kylie and Kendall Jenner and Selena Gomez among its congregants, has faced accusations that it referred queer members to undergo gay ‘conversion’ therapy, as reported by The Daily Beast.

Chris Pratt talks about his church on The Late Show With Stephen Colbert:



The church has since disavowed gay ‘conversion’ therapy programmes, joining dozens of prominent medical organisations around the globe who have condemned the harmful and ineffective practice.

Despite this shift around 2011, Hillsong has still faced criticism over its treatment of queer people.

“I do believe God’s word is clear that marriage is between a man and a woman” — Brian Houston, senior pastor of Hillsong Church

In 2015, Houston, who is still Hillsong’s senior pastor, came out against same-sex marriage and “a gay lifestyle” during a blog post he wrote in response to the news that two of his congregants were gay.

Houston wrote that he holds “to traditional Christian thought on gay lifestyles and gay marriage. I do believe God’s word is clear that marriage is between a man and a woman.”

He added: “Hillsong Church welcomes ALL people but does not affirm all lifestyles.

“Put clearly, we do not affirm a gay lifestyle and because of this we do not knowingly have actively gay people in positions of leadership, either paid or unpaid.”

Before Chris Pratt, Ellen Page lashed out at the Trump administration

Page took a stand against those who support anti-LGBT causes last month as well, coincidentally while appearing on The Late Show with Stephen Colbert.

The Gaycation star emotionally hit out at the Trump administration for spreading hatred which she linked to the suspected racist and homophobic attack on Empire star Jussie Smollett.

Page condemned Vice President Mike Pence’s anti-LGBT views before telling the studio audience to “connect the dots.”

She said: “In terms of what happened the other day to Jussie… this is what happens.”"
7,https://www.digitalspy.com/showbiz/a26250477/ellen-page-calls-out-chris-pratt-anti-lgbtq-church-hillsong/,2019-02-11 11:45:00,Marvel's Chris Pratt defends his church from anti-LGBTQ claims by Ellen Page,"['Joe Anderton', 'Justin Harp', 'Joe Anderton Is A Freelance News Writer At Digital Spy.', 'Justin Harp Is Digital Spy S Us-Based Night News Editor Covering All Things Entertainment On West Coast Time.']","https://hips.hearstapps.com/digitalspyuk.cdnds.net/18/17/1524673107-aej.jpg?crop=1xw:0.7503176620076238xh;center,top&resize=640:*","['marvels', 'pratt', 'ellen', 'web', 'president', 'chris', 'content', 'twitter', 'church', 'antilgbtq', 'able', 'love', 'page', 'imported', 'claims', 'information', 'defends']","Guardians of the Galaxy actor Chris Pratt has come to the defence of the Hillsong-affiliated Zoe Church after it was branded anti-LGBTQ+ by Ellen Page.

The actor released a statement on his Instagram account addressing criticism from Page and others about the church, insisting that any allegations of homophobia could not be ""further from the truth"".

@chrispratt Instagram

""I go to a church that opens their doors to absolutely everyone,"" he wrote on his Instagram Story. ""Despite what the Bible says about divorce, my church community was there for me every step of the way, never judging, just gracefully accompanying me on my walk.

""They helped me tremendously offering love and support. It is what I have seen them do for others on countless occasions regardless of sexual orientation, race or gender.""

Pratt also insisted that while he considers himself to be a spiritual person, no single church ""defines"" his belief system.

""My values define who I am,"" he said. ""We need less hate in the world, not more. I am a man who believes that everyone is entitled to love who they want free from judgement of their fellow man.""

Axelle/Bauer-Griffin Getty Images

The LEGO Movie 2 star recently spoke about his faith on The Late Show with Stephen Colbert. The Hollywood Reporter later tweeted: ""Fresh from fasting, @prattprattpratt talks about his spiritual side.""

Page then pointed out that the Hillsong Church is ""infamously anti-LGBTQ"", writing on Twitter: ""Oh. K. Um. But his church is infamously anti lgbtq so maybe address that too?""

This content is imported from Twitter. You may be able to find the same content in another format, or you may be able to find more information, at their web site.

Oh. K. Um. But his church is infamously anti lgbtq so maybe address that too? https://t.co/meg8m69FeF — Ellen Page (@EllenPage) February 8, 2019

Hillsong’s leader Brian Houston said in a statement in 2015: ""Hillsong Church welcomes ALL people but does not affirm all lifestyles.

""Put clearly, we do not affirm a gay lifestyle and because of this we do not knowingly have actively gay people in positions of leadership, either paid or unpaid.""

Ellen recently made an impassioned speech about homophobia on The Late Show with Stephen Colbert, following an attack on Empire star Jussie Smollett, which his family condemned as ""a racial and homophobic hate crime"".

Page said: ""In terms of the level of misogyny and homophobia I’ve dealt with, it’s been really unfortunate. It was very hard for me and I dealt with a lot of stuff that was totally normalised since really young.

This content is imported from YouTube. You may be able to find the same content in another format, or you may be able to find more information, at their web site.

""It feels impossible to not feel this way right now with the President and Vice President Mike Pence, who wishes I couldn’t be married, let’s just be clear. The Vice President of America wishes I didn’t have the love with my wife. He wanted to ban that in Indiana. He believes in conversion therapy.""

Want up-to-the-minute entertainment news and features? Just hit 'Like' on our Digital Spy Facebook page and 'Follow' on our @digitalspy Instagram and Twitter account.

Joe Anderton Joe Anderton is a freelance news writer at Digital Spy. Justin Harp Justin Harp is Digital Spy’s US-based Night News Editor covering all things entertainment on West Coast time.

This content is created and maintained by a third party, and imported onto this page to help users provide their email addresses. You may be able to find more information about this and similar content at piano.io

This commenting section is created and maintained by a third party, and imported onto this page. You may be able to find more information on their web site."
8,https://www.chicagotribune.com/news/columnists/glanton/ct-met-dahleen-glanton-blackface-forgiveness-20190208-story.html,2019-02-08 00:00:00,"As of today, let’s forgive everyone who has ever appeared in blackface. But anyone who does it tomorrow will get no mercy.",['Dahleen Glanton'],https://www.trbimg.com/img-5c5e41b6/turbine/ct-met-dahleen-glanton-blackface-forgiveness-20190208,"['virginia', 'mercy', 'today', 'whats', 'cox', 'speaker', 'blackface', 'unable', 'tomorrow', 'democratic', 'house', 'way', 'lets', 'does', 'appeared', 'governor', 'forgive']","The Democratic Party, which has promoted itself as the champion for African-American causes since the civil rights era, is in a real pickle over what’s going on in Virginia. If the Democratic governor is forced to resign over blackface, Democratic Lt. Gov. Justin Fairfax is next in line. But he’s battling #MeToo allegations, having been accused of two sexual assaults. That would put Herring up next, and he has acknowledged a bout with blackface, too. With all the top Democrats out of the way, it would open the door for a Republican, Speaker of the House of Delegates Kirk Cox, to move into the governor role. If Cox is unable to serve, the Republican-majority House would have to choose someone."
9,http://www.dailyadvance.com/Letters/2019/02/09/020519goddardlet.html,2019-02-09 00:00:00,"Dems Northam, Maher show true feelings about blacks",['Daily Advance Staff'],,"['blacks', '15', 'sunshine', 'feelings', 'thunderstorm', 'possible', 'winds', 'true', 'cloudy', 'stray', 'maher', 'dems', 'mph', 'early', 'northam', 'sw']","Elizabeth City, NC (27909)

Today

Some sunshine with a thunderstorm or two possible this afternoon. High 91F. Winds SW at 10 to 15 mph. Chance of rain 30%..

Tonight

A stray shower or thunderstorm is possible early. Cloudy skies early, then partly cloudy after midnight. Low 73F. Winds SW at 10 to 15 mph."
